Date,ASIANPAINT,AXISBANK,BAJFINANCE,BAJAJFINSV,BHARTIARTL,HCLTECH,HDFC,HDFCBANK,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
24-Jan-18,1150.95,607.9,1738.1,5019.05,458.95,1018.85,1907.95,1959.7,1366,352.65,1718.2,1185.15,281.5,1080.7,1400.4,756.25,9427.75,7575.45,173.75,196,964.55,329.5,586.1,403.6,763.4,3174.6,601.35,887.75,4283.75,313.75
25-Jan-18,1149.75,613.75,1710.4,4937.1,452.6,1005.25,1902.55,1970.25,1371.2,358.3,1729,1170.8,280.85,1091.45,1412.95,755.45,9277.2,7513.1,171.7,193.95,964.55,313.15,580.7,400.2,769,3117.85,598.55,885.3,4355.25,311.95
29-Jan-18,1154.5,605.4,1714.4,4910.85,440.55,1009.75,1953.25,1999.55,1397.25,357.3,1740.75,1181.5,275.65,1113.5,1428.3,763.75,9634.5,7534.75,171,194.15,963.8,311.1,587.05,399.3,782.75,3195.1,605.4,897.1,4387.4,311.95
30-Jan-18,1128.9,593.4,1679.8,4882.65,440.1,1000.35,1933.25,1998.85,1399.45,352.6,1736.7,1169.7,275.4,1089.55,1429.1,763.45,9569.8,7436.75,170.05,194.75,949.25,312.85,591.3,396.2,775.55,3153.7,601.35,884.55,4360.9,307.7
31-Jan-18,1131.05,593.4,1677.5,4810.8,439.65,985.65,1955.7,2006.35,1369.65,352.95,1754.15,1150.65,271.25,1109.75,1416.6,763.45,9514.15,7464.8,170.25,193.5,961.15,312.75,579.35,399.25,705.05,3111.75,610.85,869.05,4379.9,304.65
1-Feb-18,1152.45,590.2,1731.5,5019.4,438.05,985.65,1967.55,1992.25,1371.35,345.75,1797,1144.5,275.35,1120.3,1455.8,797.35,9402.95,7305.9,169,194.95,944.1,305.55,556.25,394.65,696.3,3138.9,610.55,831.3,4389.4,301.25
2-Feb-18,1138.3,564.95,1629.25,4937.15,421.8,988.25,1903.3,1948.8,1372.7,334.8,1755.6,1141.7,275.3,1087.45,1414.4,768.5,9000.3,7140.8,165.1,192.5,905.7,296.9,551.15,384.05,669.7,3149.15,616.95,822.2,4177.9,300.5
5-Feb-18,1134.35,566.1,1604.25,4904.7,439.5,988.2,1825.95,1913.95,1358.35,331.65,1714.25,1138.3,279.25,1062.25,1362.75,760.7,9088.7,7132.8,166.3,196.5,904.45,297.7,557.1,396.05,664.55,3106.5,629.2,803.5,4138.1,298.55
6-Feb-18,1110.85,564.1,1660.6,4901.85,438.75,954.3,1788.9,1897.45,1328.25,330.75,1674.6,1108.45,273.7,1033.55,1354,754.35,8984.45,7012.2,165.3,195,892.75,291.5,551.9,374.45,664.95,2995.35,606.15,779.85,4093.85,294.9
7-Feb-18,1121,558.7,1641.3,5009.5,429.85,938.45,1784.9,1871.4,1313.5,332.25,1663.1,1108.75,274.75,1034.95,1332.65,747.1,8919.9,7013.85,164.8,195.9,894,292.75,548.7,377.5,660.55,2955.35,603.1,783.8,4081.3,289.45
8-Feb-18,1124,568.5,1658.45,5051.3,429.5,945.1,1811.7,1880.05,1332.35,334.55,1669.75,1134.55,273.65,1050,1347.25,753.75,9027.05,6991.2,163.65,193.55,903.6,301.45,583.4,374.85,671.35,2966.25,607.95,800.65,4158.55,289.6
9-Feb-18,1131.55,557.5,1639.55,5065.15,421.75,962.65,1773.2,1852.6,1335.4,326.75,1651.4,1111.8,271.3,1032.6,1329.35,749.95,8946.45,6959.05,163.2,193.2,897.95,296.4,582.65,369.2,683.65,2972.3,595.85,797.3,4154.75,285
12-Feb-18,1145.45,562.8,1643.15,5237.3,424.05,938.25,1805.4,1876.55,1346.3,326,1686.45,1103.8,269.85,1042.8,1351.05,746.7,9106.1,7136.5,164.75,198.05,914.7,288.5,589.35,372.45,712.5,2967.9,589.3,807.55,4200.75,287.9
14-Feb-18,1140.65,543.95,1669.95,5192.95,434.2,937.85,1813.8,1884.35,1350.55,318.55,1691.9,1098.05,266.75,1044.75,1357.7,746.45,9010,7260.1,162.8,195.45,932.4,276.8,574.45,376.85,708.35,2910.45,609.9,814.3,4170.45,293
15-Feb-18,1136.7,543.75,1677.55,5136.55,428.3,938.65,1830,1881.25,1359.55,328.6,1686.25,1114.15,268.3,1040.9,1350.15,750.55,9020.8,7585.35,162.9,198.3,934.05,278.85,577.25,376.15,699.85,2925.75,605.4,816.1,4181.1,291.55
16-Feb-18,1143.7,537.75,1672.85,5062.7,419.45,934.65,1816.1,1879.75,1352.45,321,1658.9,1124.85,266.35,1051.75,1327.95,743.75,8840,7590.1,162.5,195.65,921.7,271.75,575.2,370.55,688.3,2937.2,584.6,802.6,4160,290.7
19-Feb-18,1122.45,539.45,1641.5,5005.9,414.15,913.85,1811.3,1874.75,1335.65,319.75,1631.7,1130,263.55,1056.5,1296.75,727.1,8740.15,7512.4,163,193.95,925.85,267.65,562.85,367.75,648.25,2924.55,572.4,804.5,4110.95,290.05
20-Feb-18,1126.7,531.7,1633.8,5014.05,417.65,905.5,1809.15,1863.7,1333.95,317.65,1628.1,1134.7,262.8,1045,1290.45,709.05,8724.8,7554.85,163.75,195.05,919.4,269.65,559.4,368.9,650.75,2945.05,573.05,831.2,4132.5,291.35
21-Feb-18,1125.55,535.2,1598.6,4973.35,419.35,940.6,1824.1,1859.35,1330.4,319.3,1595.3,1148.7,268.05,1054.75,1283.15,708.45,8779.8,7593.45,162.25,194.6,928.35,273.1,524.75,364.35,640.55,3043.05,594.4,822.9,4135.25,292.25
22-Feb-18,1116.35,530,1600.15,4952.4,416.05,941.05,1817.75,1854.95,1325.15,318,1624.45,1160.5,267.15,1072.65,1291.25,720.9,8650.4,7540.45,160.5,190.95,923.9,272.6,542.15,358.55,637.85,3040.4,602.15,816.35,4103.8,292.4
23-Feb-18,1101.9,536.55,1630.25,5028.4,425.45,956.1,1824.05,1879.8,1323,321.3,1642.9,1155.65,269.05,1079.85,1302.35,719.3,8705.3,7582.5,162.8,193.25,934,276.1,570.2,360.45,677.8,3076.9,620.4,814.15,4115.75,294.15
26-Feb-18,1106.25,552.3,1670.6,5167.55,422.3,943.35,1842.75,1909.95,1333.65,327,1691.25,1141.05,266.55,1105.55,1339.2,735.65,9001.8,7615.5,163,195.7,938.6,274.75,556.15,372.05,680.25,3035.25,612.85,819.9,4141.35,291.9
27-Feb-18,1110.2,537.5,1656.9,5116.05,431.05,950.65,1827.45,1904.25,1343.45,319.65,1684.6,1148.3,266.2,1092.65,1337.8,739.45,8891.95,7761.2,165.5,197.9,949.95,267.8,544.9,372.85,671.85,3043.25,610.65,821.5,4173.4,292.4
28-Feb-18,1118.85,529.6,1642.1,5056.85,427.35,940.3,1814.75,1883.8,1316.35,313.5,1679.85,1174.25,265.1,1088.75,1319.1,728.75,8873.15,7764.35,163.25,198.45,952.45,268.75,535.35,370.2,671.7,3038.25,612.55,815.95,4154,292.8
1-Mar-18,1119.6,526.1,1657.75,4996.05,426.75,944.25,1812.65,1877.75,1325.65,305.25,1697.25,1160.25,263.6,1096.15,1313.2,733,8876.1,7850.55,163,197.4,947.7,262.55,534.5,370.85,675.3,3037.1,611.35,810.4,4149.95,292
5-Mar-18,1104.3,523.65,1638.85,5027.45,421.2,932.1,1790.5,1872.05,1300.5,303.1,1686.75,1153.1,260.25,1098.9,1301.75,738.95,8799.45,7714.35,163.25,196.95,924.2,263.8,547.85,352.15,655.35,3104.3,628.95,808.8,4090.3,290.55
6-Mar-18,1102.75,516.8,1637.6,4978.8,413.85,932.05,1762.05,1851.95,1293.2,295.1,1707.1,1146.85,256.5,1082.1,1284.2,720.35,8618.65,7687.55,163.05,193.75,910.9,256.5,531.7,346.6,660.5,3049.8,616.15,806,4137.3,286.15
7-Mar-18,1107.95,512.8,1620.25,4842.7,403.4,947.8,1761.85,1834.45,1292.45,286.7,1703.15,1142.8,259.2,1085.35,1263.1,709.85,8679,7705.6,163.15,193.35,891.55,246.65,525.1,348,648,3029.25,607.75,813.4,4114.25,285.2
8-Mar-18,1125.6,520.15,1624.65,4870.3,401.2,949,1797.5,1851.45,1293.4,296.95,1695.85,1156.7,258.5,1081.1,1283.25,727.25,8733.1,7711.8,165.3,195.1,911.6,256.75,515.4,345.9,635.2,3001.5,608.35,817.2,4109.55,285
9-Mar-18,1127.75,505.35,1651.85,4967.6,401.95,944.65,1818.45,1853.2,1300.6,292.7,1698.05,1163.4,259.4,1084.95,1290.15,728.95,8664.45,7650.55,163.9,194.85,912.05,253.15,506.8,341.7,605.6,3034.5,619.15,818.4,4083.05,285.2
12-Mar-18,1130.95,519.2,1667,5037.85,420.75,970.4,1854.95,1866.7,1324.55,300.7,1733.55,1185.85,270,1100.6,1309.85,737.2,8811.25,7620.4,171,195.25,929.35,252.85,512.45,352.2,622.7,3051.85,619.85,828.55,4177.25,290.75
13-Mar-18,1137.8,530.8,1678.4,5096,425.9,957.15,1863.25,1859.9,1317.75,304,1731,1180.55,268.65,1084.55,1302.15,733,8753.5,7703.45,169.4,195.45,930.6,254.9,522.9,353.75,628.3,2892.45,617.4,849.55,4164.8,295.55
14-Mar-18,1136.6,535.55,1707.15,5108.95,422.5,965,1846.3,1865.35,1316.85,306.35,1733.3,1180.2,267.9,1083.4,1302.45,728.7,8839.85,7654.7,170,194.7,928.6,257,520.95,354.15,620.45,2886.1,638.2,864,4214.5,293.35
15-Mar-18,1160.95,528.95,1725.8,5035.75,420.7,957.2,1830.1,1880.1,1297.4,301.45,1742.35,1182.15,265.55,1087.6,1295.05,735.05,8832.9,7717.3,169.85,194.65,912.25,254.1,516.9,353.05,611.4,2869.15,632.15,872.25,4173,293.25
16-Mar-18,1125.45,523.45,1690.15,5011.7,418.2,967.9,1790.8,1857.5,1299.1,298.1,1726.7,1172.5,260.65,1061,1267.6,741.55,8690.35,7693.25,165.35,192.25,900.5,252.6,503.3,340.1,600.5,2825.5,634.65,876.2,4032.15,295.75
19-Mar-18,1102.5,520.25,1637.65,4955.5,400.8,927.25,1775.45,1849.65,1309.45,295,1720.9,1147.15,259.3,1051.35,1279.7,742.65,8777.65,7664.4,167.05,194.15,895.3,248.1,497.9,335.75,575.05,2828.85,609.25,868.3,3966.6,288.05
20-Mar-18,1106.55,520.9,1654.95,5066.7,400.15,938.05,1800,1839.2,1312.9,291.75,1716.45,1162.1,258.75,1045.6,1293.7,739.85,8798.4,7841.05,166.1,195,889.55,249.25,508.85,339.25,593.3,2859.15,632.4,871.25,3932.5,293.75
21-Mar-18,1103.85,525.35,1702.35,5115,418.6,938.3,1818.85,1857.65,1314.3,289.6,1731.5,1168.6,258.9,1051.7,1308.4,745.75,8877.15,7852.5,170.2,194.25,896.35,247.7,504.7,333.9,582.35,2854.6,625.25,871.8,3993.3,295.55
22-Mar-18,1107.35,518.3,1694.7,5104.7,415.25,931.65,1808.55,1868.3,1312.25,283.55,1753.75,1158.8,258.1,1051.6,1294.5,729.8,8699,7846.15,170.5,193.2,907.3,241.6,507.95,338.2,580.55,2829.95,619.8,887.5,3921.7,289.25
23-Mar-18,1107.65,501,1679.85,5108.95,411.15,956.5,1785.15,1839.6,1299.75,275.8,1750.2,1167.45,256.3,1039,1267.75,733.25,8611.5,7797.55,170.15,194.25,892.85,234.6,501.8,331.1,566.6,2816.45,623.55,894.5,3875.75,285.2
26-Mar-18,1118.8,507.5,1740.8,5138.85,421.65,963.05,1832.6,1893.15,1320.5,281.45,1760.4,1154.3,257.95,1039.6,1295.15,747.8,8772.55,7813.25,170.1,194.65,901.05,246.35,503.5,332.05,582.45,2813.05,619.3,938.45,3946.95,273.9
27-Mar-18,1131.75,511.25,1771.1,5250.85,411.45,970.3,1821.95,1893.2,1332.5,283.9,1787.9,1152.8,258.5,1049,1306.85,744.75,8853.65,8083.85,171,196.1,899.95,253.85,505.25,331.05,590.05,2841.85,620.95,942.25,3965.8,272.55
28-Mar-18,1120.7,509.4,1769.75,5178.55,398.9,969.5,1824.4,1891.45,1335.9,278.4,1795.6,1134.4,255.9,1048.6,1311.9,740.2,8863.15,8202.15,169.7,193.85,882.8,250.1,495.4,327.45,570.9,2849.3,638.3,941.2,3947.85,281.45
2-Apr-18,1149.15,498.2,1818.4,5263.45,394.45,979.6,1838.1,1930.45,1348.85,261.9,1805.7,1137.5,258.65,1097.4,1336,747.6,9009.05,8309.1,170.3,194.7,892.7,246.3,507.8,338.8,578.55,2902.9,640.2,943.9,3983.3,289.75
3-Apr-18,1152.9,503.3,1832,5379.9,401.65,968.35,1830.1,1916.1,1348.45,269.6,1829.9,1140.05,258.4,1103,1329.9,769.4,9023.8,8360.7,169.5,198.4,898.8,250.35,510.25,343.35,579.5,2908.1,616.5,932.5,3949.4,283.9
4-Apr-18,1137.6,490.15,1845.7,5226.55,394.5,959.4,1803.25,1884.8,1356.35,268.45,1794.05,1124.55,258.65,1078.2,1296.35,756.95,9015.2,8358.8,166.35,196.1,895.1,246.9,502,355.7,560.45,2907.05,606.35,904.6,3883.8,281.6
5-Apr-18,1145.2,503.15,1914.2,5441.25,393.95,963.25,1822.7,1907.7,1381.1,277.9,1831.15,1145,259.5,1114.6,1328.55,771.15,9127.95,8395.7,168.7,196.55,906.75,258.4,507.8,363.6,581,2957.15,616.6,920.35,3965.8,285.35
6-Apr-18,1143.8,500.7,1933,5488.8,385.4,953.4,1829.6,1922.7,1375.65,280.6,1823.8,1129.3,260.6,1119.1,1311.1,769.45,9207.85,8355.5,169.1,196.2,909.75,259.8,512.4,363.85,586.35,2949.7,618.25,938.8,3949.15,284.1
9-Apr-18,1158.05,517.9,1941.8,5555.55,380.75,952.7,1836.6,1938.5,1391.85,280.45,1862.25,1110.95,265.95,1118.1,1326.25,786,9291.2,8388.55,169.1,195.75,916.05,260.55,510.85,358.3,586.55,2921.15,614.5,960.65,3912.55,284.6
10-Apr-18,1155.3,546,1922.3,5411.1,385.55,947.3,1821.75,1919.1,1390.9,288.9,1847.1,1114.15,266.35,1113.6,1348.55,779.3,9259.7,8503.45,168.35,196.9,916.45,263.25,508,353.4,601.7,2931.85,625.15,962.55,3930.65,285.6
11-Apr-18,1155.5,539.5,1924.9,5417.75,384.55,968.15,1813.7,1916.25,1408.9,284.1,1857.55,1123.9,264.8,1125.7,1351.4,786.75,9297.75,8473.6,168.4,197,929.05,257.3,520.7,355.3,607.7,3015.5,631.95,978.5,3921.4,286
12-Apr-18,1164.15,548.3,1927.2,5413.55,380.1,1011.45,1828.4,1926.3,1413.55,286.45,1856,1162.25,262,1131.35,1357.55,787.9,9198.3,8627.35,169.25,196.35,927.55,254.3,514.85,358.05,598.55,3137.3,652.15,976.7,3872.05,286.8
13-Apr-18,1162.8,541.9,1918.35,5332.6,377.8,991.35,1840.6,1928.05,1409.7,288.2,1858.95,1169,260.8,1148.5,1355.3,788.15,9138.45,8692.3,171.05,197.55,938.85,251.2,513.2,356.65,595.3,3151,668.75,985.5,3881.4,293.35
16-Apr-18,1177.9,542.2,1941.35,5384.7,377.2,1001.1,1870.7,1938.65,1419.8,287.4,1866.25,1132.8,264.5,1170.05,1367.35,801.2,9232.3,8744.7,173.7,199.05,937.25,249.3,519.65,338.95,592.4,3184.8,669.7,983.15,3920.9,289.95
17-Apr-18,1175.15,532.55,1934.3,5426.9,381.3,1010.8,1889.95,1947.4,1445.75,291.7,1867.6,1125,267.75,1165.1,1360.25,809.6,9158.25,9015.95,177.15,204.9,943.7,248.2,513.05,336.9,595.85,3165.9,668.4,998.35,3918.75,285.5
18-Apr-18,1171.25,518.7,1926.55,5359.7,384.8,998.75,1876.6,1937.05,1451.35,290.2,1844.65,1125.45,275.3,1157.95,1360.65,799.25,9122.65,8987.1,178.3,204.9,937,246.25,511.9,335.5,601.5,3159.5,656.4,977,3997.45,292.7
19-Apr-18,1166.8,513.5,1916.8,5373.9,394.95,1015.45,1864.45,1941.95,1454.25,289.15,1834.1,1132.7,277,1155.2,1384.3,803.1,9076.55,9153.5,177.45,208.2,941.25,246.25,508.8,334.85,620.55,3190.65,665.3,954.25,4100.4,291.6
20-Apr-18,1159.1,505.85,1880.05,5298.75,400.75,1062.9,1831.65,1960.95,1465.5,281.95,1814,1178.25,275.95,1154.45,1363.7,800.55,9037.2,9165.4,174.25,207.3,928.05,241.4,505.4,336.25,606.35,3406.4,700.85,956.95,4079.75,298.35
23-Apr-18,1178.6,506.45,1893.6,5286.85,403.65,1082.6,1831,1933.05,1451.25,279.55,1875.6,1183.35,275.15,1170.6,1360.45,822.5,9061.3,8924.45,173.55,206.85,935.15,242.7,514.2,333.5,605.7,3415.2,702.15,963.1,4138.55,296.85
24-Apr-18,1173.1,505.25,1917.45,5430.7,406.1,1063.7,1853.35,1936,1458.7,284.2,1876.65,1153.9,275.65,1166.8,1377.45,838.45,9068.4,8823.3,172.9,206,969.75,240.6,517.65,331.55,598.25,3385.65,683.35,962.7,4124.85,287.05
25-Apr-18,1165.25,498.4,1898.65,5433.15,419.8,1068.55,1849.35,1917.2,1459.6,278.9,1849.55,1160.9,273.9,1167.3,1359.75,854.25,8938.15,8734.65,171.8,207.2,970.7,237.4,514.3,328.65,586.2,3467.9,686.3,960.5,4135.9,287.2
26-Apr-18,1159.85,494.55,1897.25,5361.45,408.85,1079.85,1855.95,1930.3,1491.25,278.75,1879.45,1175.65,278.3,1183.75,1347,859.65,8947.8,9061.55,172.25,206.9,975.35,233.35,512.55,330.3,579.05,3540.35,690.9,969.7,4079.95,281.45
27-Apr-18,1184.45,538.9,1904.65,5435.85,408.95,1041.3,1857.85,1922.85,1474.55,288.05,1885.8,1185.15,279.25,1188.55,1376.8,861.45,8777.95,9057.5,170.85,207.8,994.75,242.65,524.25,336.8,589.65,3454.8,671.25,973.45,4064.1,275.35
30-Apr-18,1200.15,518.05,1906.05,5482.55,409.55,1051.4,1884.65,1944.6,1509.05,284.45,1898.2,1199.4,281.45,1210.35,1400.6,872.65,8822.8,9406.35,172.05,207.65,963.1,246.3,528.15,340.2,594.7,3531.4,671.55,981.05,4109.95,278.75
2-May-18,1221.75,523.45,1906.4,5442.9,408,1001.05,1910.5,1970.35,1471.5,277.1,1866.85,1197.8,287.15,1257.25,1401.6,862.55,8752.9,9224,170.45,205.05,973,240.65,515.55,336,575.05,3497.8,662.1,965.05,4021.45,275.5
3-May-18,1206.5,532.4,1876.2,5410.45,404.4,926.1,1922.9,1967.55,1454.85,281.8,1877.75,1181.85,284.25,1233.4,1380.25,863.05,8756.15,9120.1,174.4,206.55,962.6,241.8,534.5,333.45,585.65,3482.65,651.75,960.2,3999.55,270.15
4-May-18,1194.25,520.3,1858.95,5356.6,396.6,930.3,1912.05,1987.85,1465,282.9,1886.65,1172.9,277.5,1231.55,1370.25,854.2,8679.05,9103.15,171.05,207.75,953.9,241.95,518.75,334.25,581.3,3480.85,662.65,958.55,3988.95,270.15
7-May-18,1212.9,534.95,1893.8,5410.15,398,929.15,1914,1979.75,1491,289.4,1884.85,1183.35,281.9,1244.55,1388.5,885.6,8742.4,9088.4,170.5,209.75,971.85,246.5,513.55,335.05,595.95,3427.7,657.9,969.25,4027.8,274.15
8-May-18,1205.6,541.25,1870,5347.6,400.75,920.9,1904.8,1966.6,1495.2,309.25,1867.6,1165.35,282.35,1241.4,1364.85,865.6,8775.15,9116.95,171.25,212.15,967.65,250,511.5,332.1,596.15,3441.05,653.55,968.05,4063.55,272.3
9-May-18,1224.1,548.6,1850.55,5340.1,402.6,927.05,1896.3,1979,1496.1,307.1,1871.85,1171.25,282.25,1248.35,1373.05,860.05,8713.6,9092,170.2,211.7,975.3,248.8,506.3,341.35,602.45,3489.05,655.55,985.7,3965.2,270.5
10-May-18,1214.7,547.65,1833.15,5248.25,412.25,930.4,1895.95,1989.7,1494.45,307,1886.05,1167.55,279.85,1247.25,1364,856.4,8707.6,8986.45,168.15,207.95,980.7,247.95,496.95,333.35,593.75,3452.75,663.35,972.6,3996.75,269.8
11-May-18,1289.6,553.2,1858.5,5339.95,385.7,931.9,1921.2,2010.65,1506.3,311.1,1894.15,1181,283.9,1265.45,1387.05,869,8738.3,9506.6,167.55,207.2,988.5,250.9,471.85,330.75,606.65,3460.6,665.65,956.15,4063.15,271.9
14-May-18,1298.45,552.25,1860.8,5366.95,381.5,925.55,1929.9,2021.2,1504.95,309.95,1914.45,1189.6,284.45,1268.95,1380.35,850.1,8715.15,9573.45,171.75,209.05,984.85,253.35,474.05,324.15,610.1,3436.75,665.5,921,4094.85,271.5
15-May-18,1310.05,549.45,1901.05,5402.45,379.4,926.2,1929.9,2039.2,1516,308,1917.5,1192.55,281.8,1282.15,1376.1,848.65,8725.9,9547.45,170.15,213.8,979.35,248.6,468.25,310.25,624.05,3482.45,670.8,931.4,4120.1,270.4
16-May-18,1320.8,549.35,1918.65,5317.95,375.35,920.35,1914.85,2024.45,1574.2,297.9,1926.9,1190.05,285.95,1281.75,1364.75,853,8698.05,9637.6,169.6,213.4,956.45,243.15,471.85,310.4,622.05,3495.55,673.15,930.95,3987.7,274.3
17-May-18,1309.7,539.5,2067.25,5566.4,366.55,911.7,1875.05,2027.4,1569.25,295.9,1913.25,1184.95,279,1269,1364.3,849.8,8709.8,9695.15,167.45,213.4,945.15,243.3,480.1,315.15,610.05,3492.7,677.2,937,3953.85,277.45
18-May-18,1306.95,532.7,2143.7,5727.3,361.95,890.4,1857.25,2012.9,1604.1,286.4,1926.2,1183.75,282.15,1294.25,1316.05,834.35,8512.55,9688.75,166.35,212.65,933.4,239.2,464.7,305.25,591.5,3502.35,690.75,939.6,3859.3,269.45
21-May-18,1300,528.7,2105.05,5716.2,360.2,895.7,1820.15,1991.9,1578.9,289.65,1921.3,1182.6,282.1,1273.9,1314,826.7,8428.15,9479.85,164.35,212.95,931.95,245.1,443.8,296.55,576.9,3557.95,685.45,916.4,3851.65,264.9
22-May-18,1286.1,523.3,2145.9,5970.35,361.9,904.2,1809.85,1991.15,1575.65,290.75,1910.25,1193.55,278.8,1264.4,1319.95,830.85,8559.4,9616.05,165,211.15,926.9,254.15,453,307.75,577.2,3508.05,686.2,914.9,3756,265.05
23-May-18,1278.2,520.35,2078.15,5797.1,356.8,894.6,1783.9,1966.95,1567.6,291.7,1856.7,1185.25,273.45,1255.8,1327.2,831.8,8500.9,9634.95,166.35,211.05,912.25,263.2,451.95,309.25,539.25,3497.05,698.1,918.3,3700.1,263.25
24-May-18,1290.2,534.45,2092.65,5833.6,371.45,911.2,1806.05,1985.9,1561.65,297.25,1871.2,1221.85,274.8,1275.55,1338.65,844.2,8409.8,9657.75,165.05,211.75,916.05,268.5,462.05,288.95,548.4,3604.8,710.35,921.25,3658,264.2
25-May-18,1289.65,538.45,2114.35,6061.2,376.65,915.9,1820,2011.65,1575.7,296.5,1914.75,1228.8,271.95,1298.25,1343.8,857.3,8546.85,9729.85,165.1,211.95,921.75,267,466.55,294.2,567.2,3589.45,702.45,923.85,3683.95,264.95
28-May-18,1319.5,546.45,2094.15,6005.95,374.2,896.25,1830.35,2042.3,1581.8,299.25,1917.45,1214.5,275.15,1301.15,1377.6,849.6,8705.85,9669.45,167.35,207.05,921,272.25,499.7,296.2,575.6,3503.8,675.35,929.15,3732.05,263.35
29-May-18,1299.15,545.9,2077.2,5896.3,378.25,904.6,1810.15,2032.75,1572,290.65,1877.55,1216.65,273.45,1283.15,1380.1,868.8,8681,9518.75,165.8,207.2,917,264.9,498.5,294.6,575.25,3522.7,676.95,915.05,3712.5,262.95
30-May-18,1291.9,539.9,2115.35,5962.15,375.9,905.7,1792.9,2046.85,1581.5,285.25,1888.75,1214.1,271.8,1302.15,1365.2,895.6,8604.6,9537.3,165.3,209.5,917.35,266.9,494.75,288.95,578.1,3517.75,686.4,914.1,3711.65,260.75
31-May-18,1305.6,543.3,2108.1,6048.45,373.8,910.6,1828.5,2136.15,1613.65,285.6,1948,1231.9,271.6,1337,1367.6,923.5,8534.95,9657.75,166.95,208.95,921.3,269.2,480.15,282.9,575.45,1744.8,711.95,901.35,3734.7,261.9
1-Jun-18,1293.5,537.15,2075.7,5877.6,382.6,906.4,1843.35,2109.55,1589.7,289.5,1914.95,1220.25,269.75,1318.8,1371.3,901.55,8792.15,9898.25,164.25,205.9,929.2,266.75,482.9,287.2,560.35,1732.25,701.4,901.4,3685.9,260.45
4-Jun-18,1281.8,536.05,2058.85,5764.6,371.85,900.6,1832.7,2046.55,1562.2,286.2,1897.1,1239.6,268.4,1303.95,1360.3,914.6,8750.35,9810.4,161.9,201.65,939.35,263.1,478.5,286.65,566.95,1744.55,698.6,886.1,3711.5,260
5-Jun-18,1273.05,529.8,2100.7,5773,363.8,887.65,1847.05,2060.55,1563.9,283.9,1901.65,1221.2,267.3,1304.25,1334,901.9,8810.35,9542.05,161.1,199.8,947.85,263.5,473.65,285.35,571.95,1721.2,701.7,864.65,3671.85,255.4
6-Jun-18,1263.75,530.2,2155,5912.85,380.35,908.55,1854.65,2059.15,1572.8,283.8,1915.9,1235.6,270.6,1316,1349.6,914.7,8871,9757.25,162.35,201.85,953.4,269.9,488.85,295.5,579.7,1727.25,692.6,899,3697.85,259.4
7-Jun-18,1287.7,542.15,2170.8,6006.55,379.95,922.05,1866.8,2064.85,1601.8,290.95,1904.7,1250.8,270.5,1308.45,1354.2,919.25,8914.5,9791.4,162.3,202.8,971.4,269.25,488.5,305.3,601.35,1734.6,701.6,888.7,3718.9,264.55
8-Jun-18,1277.4,536.45,2205.05,6027.05,376.75,928.35,1840.2,2050.1,1595,288.3,1890.05,1259.75,267.85,1318.8,1343.6,910.9,8945.7,9889.4,161.55,198.5,983.4,272.7,528.2,310.05,599.5,1748.2,705.8,895.8,3713.4,263.8
11-Jun-18,1284.9,540.1,2244.85,6070.95,388.75,912.8,1839.45,2045.15,1601.9,286.75,1904.5,1263.05,269.15,1320.3,1342.6,916.6,9021.05,9901.35,161.6,196.1,982.45,273.65,535,309.85,588.75,1750.6,714.3,901.75,3780.35,264.25
12-Jun-18,1284.45,536.8,2256.65,6076.2,381.05,914.55,1847.8,2044.75,1640.45,287.25,1956.15,1258.4,270,1331.35,1363.75,916.45,9017.2,9838.7,161.2,195.7,995.4,282.85,540.5,308,579.8,1781,709.2,904,3768.25,266.35
13-Jun-18,1282.4,539.75,2232.9,6060.3,376.1,922.7,1830.3,2035.25,1620.3,290.8,1947.1,1276.1,268.1,1326.25,1357.15,917.4,8991.8,9827.1,160.3,198.5,1002.1,287.65,545.65,308.15,567.5,1824.2,713.45,918.65,3798.15,268.95
14-Jun-18,1285.85,531.75,2238.25,6027.6,376.15,936.75,1833.35,2037.15,1613.1,284.65,1968.15,1238.7,267.2,1333.55,1345.3,921.15,8974.15,9754.2,158.35,199,1007.5,282.7,559.65,305.75,569.4,1792.25,698.8,905.3,3762.4,266.75
15-Jun-18,1281.05,528,2283.2,5983.5,377.55,947.4,1831.75,2030.7,1621.2,282.3,1965.85,1280.45,264.5,1340.45,1328.7,908.65,8952.5,9736.45,156.05,198.5,1013.85,277.55,571.05,303.2,565.95,1841.45,707.1,903.55,3696.65,266.85
18-Jun-18,1276.7,522.05,2245.15,5992.2,371.25,933.7,1824.75,2021.35,1609.9,292.5,1967.65,1266.5,264.15,1314.05,1323.15,912.75,8993.4,9624,156.7,198.9,1015,276.85,570.85,308.75,558.7,1830.7,709.9,896.6,3669.15,265.6
19-Jun-18,1268.65,516.75,2269.9,5920.3,371.15,922.2,1826.7,2025.4,1601.05,292,1930.25,1244.05,266.15,1307.15,1314.1,892.4,8868.45,9613,156.2,198.35,995.65,272.4,560.1,304.65,554.85,1825.85,695.8,888.7,3647.25,261.65
